matchId,tournament,date,map,team1,team2,winner,team1_rounds,team2_rounds,team1_first_half,team1_second_half,team2_first_half,team2_second_half,team1_opening_kills,team2_opening_kills,team1_clutches,team2_clutches,team1_most_kills_player,team1_most_kills,team2_most_kills_player,team2_most_kills,team1_most_assists_player,team1_most_assists,team2_most_assists_player,team2_most_assists,team1_most_deaths_player,team1_most_deaths,team2_most_deaths_player,team2_most_deaths,team1_most_damage_per_round_player,team1_most_damage_per_round,team2_most_damage_per_round_player,team2_most_damage_per_round,team2_least_kills_player,team2_least_kills,team1_least_assists_player,team1_least_assists,team2_least_assists_player,team2_least_assists,team1_least_deaths_player,team1_least_deaths,team2_least_deaths_player,team2_least_deaths,team1_least_damage_per_round_player,team1_least_damage_per_round,team2_least_damage_per_round_player,team2_least_damage_per_round,all_players,overall_most_kills_player,overall_most_kills,overall_most_kills_team,overall_most_damage_player,overall_most_damage,overall_most_damage_team,overall_most_assists_player,overall_most_assists,overall_most_assists_team,overall_most_awp_kills_player,overall_most_awp_kills,overall_most_awp_kills_team,overall_most_first_kills_player,overall_most_first_kills,overall_most_first_kills_team,overall_best_rating_2.0_player,overall_best_rating_2.0,overall_best_rating_2.0_team
68533,Fusion.bet Masters II,2018-06-12 03:00,Mirage,Winstrike,Sprout,Winstrike,19,16,11,4,4,11,19,16,4,2,Boombl4,33,NaToSaphiX,36,balblna,11,PERCY,6,Kvik,29,denis,28,Boombl4,95.3,NaToSaphiX,111.3,Spiidi,16,Boombl4,4,NaToSaphiX,5,waterfaLLZ,21,Spiidi,23,Kvik,64.3,Spiidi,55.2,Boombl4?waterfaLLZ?balblna?jmqa?Kvik?NaToSaphiX?PERCY?denis?Spiidi?sycrone,NaToSaphiX,36,Sprout,NaToSaphiX,111.3,Sprout,jmqa,9,Winstrike,NaToSaphiX,24,Sprout,denis,6,Sprout,NaToSaphiX,1.47,Sprout
68532,Fusion.bet Masters II,2018-06-12 03:00,Overpass,Winstrike,Sprout,Winstrike,16,3,12,4,3,0,9,10,2,0,Boombl4,24,NaToSaphiX,22,waterfaLLZ,6,denis,5,jmqa,14,denis,18,Boombl4,127.5,NaToSaphiX,115.9,Spiidi,3,Kvik,3,PERCY,0,Boombl4,6,sycrone,16,jmqa,66.8,Spiidi,33.3,Boombl4?Kvik?balblna?waterfaLLZ?jmqa?NaToSaphiX?denis?sycrone?PERCY?Spiidi,Boombl4,24,Winstrike,Boombl4,127.5,Winstrike,jmqa,6,Winstrike,NaToSaphiX,10,Sprout,Boombl4,4,Winstrike,Boombl4,2.05,Winstrike
68478,ESEA MDL Season 28 Europe,2018-06-10 10:00,Nuke,Sprout,Epsilon,Sprout,16,10,9,7,6,4,10,16,2,1,Spiidi,21,robiin,23,sycrone,7,CRUC1AL,7,denis,18,Surreal,21,Spiidi,82.4,CRUC1AL,86.4,mikeS,9,Spiidi,2,robiin,1,NaToSaphiX,16,oskarish,16,PERCY,66.2,mikeS,49.1,NaToSaphiX?Spiidi?sycrone?denis?PERCY?CRUC1AL?robiin?Surreal?oskarish?mikeS,robiin,23,Epsilon,CRUC1AL,86.4,Epsilon,CRUC1AL,7,Epsilon,CRUC1AL,14,Epsilon,CRUC1AL,9,Epsilon,CRUC1AL,1.32,Epsilon
68466,M.Game League 2,2018-06-10 06:00,Inferno,Sprout,HOLLYWOOD,Sprout,16,10,10,6,5,5,17,9,1,2,PERCY,22,DarkS1DE,26,sycrone,6,Jyo,8,denis,19,redhide,20,PERCY,95.1,DarkS1DE,92,1uke,4,denis,2,DarkS1DE,1,Spiidi,14,DarkS1DE,16,denis,54.9,1uke,29.3,PERCY?Spiidi?NaToSaphiX?sycrone?denis?DarkS1DE?Jyo?rommi?redhide?1uke,DarkS1DE,26,HOLLYWOOD,PERCY,95.1,Sprout,Jyo,8,HOLLYWOOD,NaToSaphiX,11,Sprout,PERCY,6,Sprout,PERCY,1.44,Sprout
68464,M.Game League 2,2018-06-10 06:00,Nuke,Sprout,HOLLYWOOD,Sprout,16,2,13,3,2,0,12,6,1,1,denis,27,Jyo,15,Spiidi,7,Jyo,2,Spiidi,10,1uke,18,denis,153.8,Jyo,100.7,redhide,3,PERCY,0,1uke,0,NaToSaphiX,4,DarkS1DE,16,PERCY,56.6,redhide,28.8,denis?NaToSaphiX?Spiidi?sycrone?PERCY?Jyo?DarkS1DE?rommi?1uke?redhide,denis,27,Sprout,denis,153.8,Sprout,Spiidi,7,Sprout,NaToSaphiX,11,Sprout,denis,4,Sprout,denis,2.27,Sprout
68463,M.Game League 2,2018-06-10 06:00,Mirage,Sprout,HOLLYWOOD,HOLLYWOOD,14,16,9,5,6,10,18,12,1,1,denis,27,rommi,27,denis,10,DarkS1DE,6,sycrone,22,Jyo,25,denis,119.1,1uke,90.5,redhide,12,Spiidi,1,rommi,1,Spiidi,17,1uke,20,sycrone,61.5,redhide,43.2,denis?Spiidi?PERCY?NaToSaphiX?sycrone?1uke?rommi?DarkS1DE?Jyo?redhide,denis,27,Sprout,denis,119.1,Sprout,denis,9,Sprout,1uke,18,HOLLYWOOD,sycrone,6,Sprout,denis,1.57,Sprout
68363,PMU Challenge 2018,2018-06-09 01:00,Nuke,NOBO,Sprout,Sprout,9,16,1,8,14,2,11,14,0,3,Lucky,18,NaToSaphiX,23,Maka,10,sycrone,10,JiNKZ,21,denis,19,Lucky,78,NaToSaphiX,93.2,Spiidi,13,Davidp,1,PERCY,2,Davidp,16,NaToSaphiX,13,Adlane,62.6,Spiidi,64.6,Lucky?Davidp?Adlane?Maka?JiNKZ?NaToSaphiX?denis?PERCY?sycrone?Spiidi,NaToSaphiX,23,Sprout,NaToSaphiX,93.2,Sprout,Maka,7,NOBO,NaToSaphiX,7,Sprout,denis,5,Sprout,NaToSaphiX,1.47,Sprout
68245,Europe Minor Open Qualifier 2 - FACEIT Major 2018,2018-06-06 08:25,Mirage,Arte et Marte,Sprout,Sprout,10,16,4,6,11,5,11,15,1,1,shaney,24,denis,25,ZEN,9,NaToSaphiX,11,rigoN,23,denis,22,rigoN,90.1,denis,95.6,sycrone,16,shaney,1,denis,2,derciak,16,NaToSaphiX,13,shadow,52.8,sycrone,57,shaney?rigoN?derciak?ZEN?shadow?NaToSaphiX?denis?Spiidi?sycrone?PERCY,denis,25,Sprout,denis,95.6,Sprout,ZEN,7,Arte et Marte,NaToSaphiX,11,Sprout,rigoN,5,Arte et Marte,NaToSaphiX,1.46,Sprout
68242,Europe Minor Open Qualifier 2 - FACEIT Major 2018,2018-06-06 08:25,Cache,Arte et Marte,Sprout,Arte et Marte,16,8,10,6,5,3,15,9,4,2,rigoN,27,denis,19,shaney,14,NaToSaphiX,5,rigoN,16,sycrone,22,rigoN,100.5,denis,74.2,sycrone,9,rigoN,2,denis,2,derciak,12,denis,18,shadow,58.8,sycrone,57.4,rigoN?derciak?ZEN?shaney?shadow?denis?Spiidi?NaToSaphiX?PERCY?sycrone,rigoN,27,Arte et Marte,rigoN,100.5,Arte et Marte,shaney,10,Arte et Marte,shadow,7,Arte et Marte,derciak,5,Arte et Marte,rigoN,1.51,Arte et Marte
68240,Europe Minor Open Qualifier 2 - FACEIT Major 2018,2018-06-06 08:25,Inferno,Arte et Marte,Sprout,Sprout,3,16,3,0,12,4,6,13,0,1,shadow,11,denis,25,shadow,4,sycrone,14,derciak,19,sycrone,12,shadow,81.1,denis,113.7,PERCY,10,shaney,0,Spiidi,1,ZEN,15,NaToSaphiX,4,rigoN,36.9,PERCY,68.5,shadow?ZEN?shaney?derciak?rigoN?denis?Spiidi?NaToSaphiX?sycrone?PERCY,denis,25,Sprout,denis,113.7,Sprout,sycrone,9,Sprout,NaToSaphiX,6,Sprout,NaToSaphiX,5,Sprout,denis,1.98,Sprout
68194,Europe Minor Open Qualifier 2 - FACEIT Major 2018,2018-06-05 10:35,Train,Sprout,Vexed,Sprout,16,3,12,4,3,0,14,5,1,1,Spiidi,24,quix,12,Spiidi,9,quix,4,denis,9,pickles,19,Spiidi,141.1,quix,60.6,ozzy,5,denis,1,truth,0,sycrone,6,quix,17,sycrone,68,pickles,44.8,Spiidi?denis?NaToSaphiX?PERCY?sycrone?quix?ozzy?pickles?VANITY?truth,Spiidi,24,Sprout,Spiidi,141.1,Sprout,Spiidi,9,Sprout,NaToSaphiX,12,Sprout,Spiidi,4,Sprout,Spiidi,2.26,Sprout
68177,Europe Minor Open Qualifier 2 - FACEIT Major 2018,2018-06-05 09:10,Mirage,Sprout,Singularity,Sprout,16,13,9,7,6,7,12,17,1,1,NaToSaphiX,26,BENDJI,21,Spiidi,8,RuStY,6,sycrone,23,BARBARR,20,NaToSaphiX,89.9,BARBARR,83.4,RuStY,17,PERCY,2,dumz,1,NaToSaphiX,13,BENDJI,16,PERCY,53,RuStY,67,NaToSaphiX?Spiidi?denis?PERCY?sycrone?BENDJI?BARBARR?Plopski?dumz?RuStY,NaToSaphiX,26,Sprout,NaToSaphiX,89.9,Sprout,Spiidi,7,Sprout,BENDJI,13,Singularity,RuStY,4,Singularity,NaToSaphiX,1.49,Sprout
68144,ESEA MDL Season 28 Europe,2018-06-04 06:00,Inferno,Japaleno,Sprout,Japaleno,16,12,7,9,8,4,11,16,2,0,PlesseN,26,Spiidi,21,Relaxa,11,PERCY,8,Bååten,20,sycrone,20,PlesseN,78.4,Spiidi,79.5,PERCY,12,PlesseN,4,denis,3,FREDDyFROG,15,NaToSaphiX,16,djL,61.5,denis,65.2,PlesseN?FREDDyFROG?djL?Relaxa?Bååten?Spiidi?NaToSaphiX?denis?sycrone?PERCY,PlesseN,26,Japaleno,Spiidi,79.5,Sprout,Relaxa,10,Japaleno,Relaxa,8,Japaleno,sycrone,5,Sprout,PlesseN,1.25,Japaleno
67917,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-31 13:50,Mirage,x-kom,Sprout,x-kom,16,10,11,5,4,6,14,12,5,3,Goofy,24,PERCY,23,tecek,8,denis,4,Goofy,22,NaToSaphiX,20,Goofy,93.6,PERCY,93.8,Spiidi,13,Patitek,2,PERCY,1,STOMP,15,PERCY,19,STOMP,74.8,Spiidi,64.5,Patitek?Goofy?stark?STOMP?tecek?PERCY?NaToSaphiX?denis?sycrone?Spiidi,Goofy,24,x-kom,PERCY,93.8,Sprout,tecek,5,x-kom,STOMP,14,x-kom,Patitek,5,x-kom,PERCY,1.31,Sprout
67913,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-31 13:50,Inferno,x-kom,Sprout,x-kom,16,11,9,7,6,5,15,12,2,2,Patitek,23,Spiidi,25,Patitek,8,sycrone,8,Goofy,19,denis,23,Patitek,98.9,Spiidi,100.2,PERCY,13,stark,2,PERCY,2,tecek,17,PERCY,17,STOMP,69.1,PERCY,55,Patitek?tecek?Goofy?stark?STOMP?Spiidi?NaToSaphiX?sycrone?denis?PERCY,Spiidi,25,Sprout,Spiidi,100.2,Sprout,Patitek,6,x-kom,STOMP,13,x-kom,stark,5,x-kom,Patitek,1.31,x-kom
67910,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-31 13:50,Cache,x-kom,Sprout,Sprout,12,16,12,0,3,13,13,15,3,1,Goofy,24,PERCY,20,Patitek,12,Spiidi,9,Patitek,22,sycrone,22,Goofy,91.6,Spiidi,83.3,Spiidi,19,STOMP,1,NaToSaphiX,1,STOMP,15,Spiidi,17,tecek,62.5,NaToSaphiX,62.8,Goofy?STOMP?Patitek?stark?tecek?Spiidi?PERCY?NaToSaphiX?denis?sycrone,Goofy,24,x-kom,Goofy,91.6,x-kom,Patitek,9,x-kom,STOMP,12,x-kom,stark,5,x-kom,Goofy,1.22,x-kom
67900,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-31 10:50,Inferno,Tempo Storm,Sprout,Sprout,7,16,6,1,9,7,11,12,1,0,HS,18,denis,24,innocent,5,sycrone,7,HS,18,denis,17,HS,75,denis,94.7,sycrone,9,fox,1,PERCY,1,fox,15,PERCY,10,SOKER,55.7,NaToSaphiX,56.7,fox?HS?innocent?SOKER?loWel?PERCY?denis?Spiidi?NaToSaphiX?sycrone,denis,24,Sprout,denis,94.7,Sprout,innocent,5,Tempo Storm,fox,9,Tempo Storm,fox,5,Tempo Storm,PERCY,1.51,Sprout
67871,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-31 06:25,Nuke,EURONICS,Sprout,Sprout,6,16,4,2,11,5,9,13,2,3,kzy,14,NaToSaphiX,24,kressy,4,denis,9,faveN,20,denis,15,faveN,74.1,NaToSaphiX,124.3,PERCY,10,kzy,1,sycrone,1,kressy,17,NaToSaphiX,7,crisby,47.5,PERCY,56.4,kressy?kzy?faveN?mirbit?crisby?NaToSaphiX?sycrone?Spiidi?denis?PERCY,NaToSaphiX,24,Sprout,NaToSaphiX,124.3,Sprout,denis,9,Sprout,NaToSaphiX,10,Sprout,sycrone,4,Sprout,NaToSaphiX,1.92,Sprout
67822,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-30 12:30,Train,Sprout,x-kom,x-kom,10,16,7,3,8,8,13,13,0,0,NaToSaphiX,21,stark,21,Spiidi,5,Goofy,6,PERCY,20,Goofy,20,PERCY,80.1,Patitek,85.8,tecek,9,NaToSaphiX,1,Patitek,2,NaToSaphiX,13,STOMP,13,sycrone,51,tecek,42.4,NaToSaphiX?Spiidi?PERCY?denis?sycrone?STOMP?Patitek?stark?Goofy?tecek,stark,21,x-kom,Patitek,85.8,x-kom,Goofy,6,x-kom,STOMP,12,x-kom,PERCY,6,Sprout,STOMP,1.30,x-kom
67817,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-30 10:35,Nuke,Sprout,Without Warning,Sprout,16,5,11,5,4,1,12,9,1,3,denis,22,goffe,20,Spiidi,4,kalle,4,denis,15,Rock1nG,20,denis,115.8,goffe,88.9,FliP1,9,NaToSaphiX,2,soLo,1,Spiidi,10,kalle,18,PERCY,55.4,FliP1,44.1,Spiidi?denis?NaToSaphiX?sycrone?PERCY?goffe?kalle?Rock1nG?soLo?FliP1,denis,22,Sprout,denis,115.8,Sprout,kalle,4,Without Warning,NaToSaphiX,10,Sprout,denis,5,Sprout,Spiidi,1.66,Sprout
67813,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-30 08:45,Nuke,Kinguin,Sprout,Kinguin,16,11,9,7,6,5,17,10,0,0,rallen,30,Spiidi,22,mouz,8,sycrone,6,TaZ,19,sycrone,22,rallen,115.7,Spiidi,89.6,PERCY,11,rallen,3,NaToSaphiX,0,mouz,14,Spiidi,18,MINISE,55,PERCY,45.3,rallen?reatz?mouz?MINISE?TaZ?Spiidi?NaToSaphiX?denis?sycrone?PERCY,rallen,30,Kinguin,rallen,115.7,Kinguin,mouz,7,Kinguin,MINISE,8,Kinguin,rallen,6,Kinguin,rallen,1.75,Kinguin
67795,ZOTAC Cup Masters 2018 Europe Closed Qualifier,2018-05-30 06:10,Inferno,LDLC,Sprout,Sprout,7,16,6,1,9,7,6,17,2,0,to1nou,16,denis,23,AmaNEk,7,denis,6,ALEX,22,Spiidi,13,AmaNEk,75.6,denis,104.8,NaToSaphiX,14,to1nou,0,PERCY,2,to1nou,18,denis,10,ALEX,28,NaToSaphiX,69.7,to1nou?devoduvek?AmaNEk?LOGAN?ALEX?denis?sycrone?Spiidi?PERCY?NaToSaphiX,denis,23,Sprout,denis,104.8,Sprout,AmaNEk,4,LDLC,NaToSaphiX,11,Sprout,denis,6,Sprout,denis,1.69,Sprout
67684,ESEA MDL Season 28 Europe,2018-05-28 08:00,Mirage,ALTERNATE aTTaX,Sprout,ALTERNATE aTTaX,16,10,10,6,5,5,17,9,0,1,syrsoN,24,NaToSaphiX,20,stfN,8,sycrone,7,HUNDEN,15,PERCY,21,stfN,98.2,NaToSaphiX,76.6,PERCY,9,syrsoN,0,NaToSaphiX,0,stfN,10,NaToSaphiX,13,HUNDEN,43.4,PERCY,41.3,stfN?Console?syrsoN?k1to?HUNDEN?NaToSaphiX?Spiidi?denis?sycrone?PERCY,syrsoN,24,ALTERNATE aTTaX,stfN,98.2,ALTERNATE aTTaX,stfN,7,ALTERNATE aTTaX,syrsoN,19,ALTERNATE aTTaX,k1to,6,ALTERNATE aTTaX,stfN,1.64,ALTERNATE aTTaX
67669,M.Game League 2,2018-05-28 04:05,Inferno,Sprout,forZe,forZe,17,19,9,6,6,9,18,18,2,1,denis,33,xsepower,29,sycrone,9,facecrack,8,denis,29,facecrack,29,denis,88.2,xsepower,88.1,almazer,20,denis,5,malik,3,NaToSaphiX,23,xsepower,20,NaToSaphiX,59.3,almazer,62.7,denis?Spiidi?PERCY?sycrone?NaToSaphiX?xsepower?malik?Jerry?almazer?facecrack,denis,33,Sprout,denis,88.2,Sprout,facecrack,7,forZe,xsepower,21,forZe,denis,7,Sprout,xsepower,1.40,forZe
67266,M.Game League 2,2018-05-21 04:00,Mirage,Sprout,pro100,Sprout,22,20,5,10,10,5,19,22,5,3,NaToSaphiX,42,AiyvaN,38,sycrone,10,def,8,PERCY,34,def,31,NaToSaphiX,88.7,AiyvaN,89.4,def,20,denis,5,AiyvaN,4,NaToSaphiX,28,AiyvaN,25,Spiidi,56.1,def,54,NaToSaphiX?denis?sycrone?PERCY?Spiidi?AiyvaN?svyat?kenzor?Flarich?def,NaToSaphiX,42,Sprout,AiyvaN,89.4,pro100,sycrone,9,Sprout,NaToSaphiX,25,Sprout,denis,9,Sprout,NaToSaphiX,1.37,Sprout
65468,StarSeries i-League Season 5 Europe Qualifier,2018-04-18 06:00,Train,Sprout,eXtatus,eXtatus,18,22,9,6,6,9,21,19,1,3,Spiidi,27,DEV7L,33,denis,9,frozen,9,denis,31,queztone,28,ayken,71.4,DEV7L,84.8,queztone,22,Spiidi,1,ZEDKO,4,NaToSaphiX,24,DEV7L,22,NaToSaphiX,63.9,MonttY,59.3,NaToSaphiX?Spiidi?sycrone?ayken?denis?DEV7L?ZEDKO?frozen?queztone?MonttY,DEV7L,33,eXtatus,DEV7L,84.8,eXtatus,queztone,8,eXtatus,DEV7L,22,eXtatus,ZEDKO,10,eXtatus,DEV7L,1.30,eXtatus
65290,DreamHack Open Austin 2018 Europe Closed Qualifier,2018-04-15 01:00,Cache,Fragsters,Sprout,Fragsters,16,3,12,4,3,0,14,5,4,0,dragonfly,24,denis,16,Bubzkji,12,denis,4,torben,12,ayken,19,dragonfly,105.8,denis,93.7,NaToSaphiX,8,stavn,2,NaToSaphiX,1,dragonfly,8,denis,16,refrezh,86.3,ayken,48.7,dragonfly?stavn?torben?Bubzkji?refrezh?denis?sycrone?Spiidi?NaToSaphiX?ayken,dragonfly,24,Fragsters,dragonfly,105.8,Fragsters,Bubzkji,9,Fragsters,dragonfly,14,Fragsters,stavn,5,Fragsters,dragonfly,1.89,Fragsters
65241,DreamHack Open Austin 2018 Europe Open Qualifier,2018-04-14 07:05,Inferno,HOLLYWOOD,Sprout,Sprout,10,16,5,5,10,6,13,13,0,2,rommi,20,NaToSaphiX,26,Jyo,4,denis,7,1uke,22,ayken,16,rommi,82.4,ayken,100.4,sycrone,12,1uke,1,Spiidi,2,rommi,17,NaToSaphiX,12,Jyo,48.2,sycrone,51.4,rommi?tr3vl?1uke?DarkS1DE?Jyo?NaToSaphiX?ayken?Spiidi?denis?sycrone,ayken,26,Sprout,ayken,100.4,Sprout,denis,6,Sprout,NaToSaphiX,16,Sprout,1uke,6,HOLLYWOOD,NaToSaphiX,1.62,Sprout
65224,DreamHack Open Austin 2018 Europe Open Qualifier,2018-04-14 06:00,Train,PACT,Sprout,Sprout,13,16,5,8,10,6,10,19,1,1,koyot,24,ayken,28,darko,7,NaToSaphiX,8,darko,25,ayken,20,koyot,81.1,ayken,112.8,NaToSaphiX,13,koyot,2,sycrone,2,koyot,20,Spiidi,14,darko,53,NaToSaphiX,48.9,koyot?Vegi?MOLSI?lunAtic?darko?ayken?denis?sycrone?Spiidi?NaToSaphiX,ayken,28,Sprout,ayken,112.8,Sprout,MOLSI,5,PACT,denis,11,Sprout,ayken,6,Sprout,ayken,1.57,Sprout
64459,ESEA MDL Season 27 Europe,2018-04-03 09:00,Mirage,Windigo,Sprout,Windigo,16,12,6,10,9,3,19,9,2,1,SPELLAN,25,innocent,20,pNshr,10,denis,7,bubble,19,innocent,24,bubble,86.2,denis,81.9,kRYSTAL,16,SPELLAN,3,innocent,2,SPELLAN,15,Spiidi,17,pNshr,54.9,kRYSTAL,58.4,bubble?SPELLAN?SHiPZ?v1c7oR?pNshr?Spiidi?NaToSaphiX?denis?innocent?kRYSTAL,SPELLAN,25,Windigo,bubble,86.2,Windigo,pNshr,9,Windigo,NaToSaphiX,12,Sprout,bubble,6,Windigo,bubble,1.31,Windigo
64255,Copenhagen Games 2018,2018-03-31 01:30,Train,Imperial,Sprout,Imperial,16,14,7,9,8,6,17,13,2,3,EspiranTo,31,Spiidi,23,TENZKI,8,Spiidi,6,nukkye,23,denis,24,nukkye,85.5,Spiidi,84.8,innocent,18,EspiranTo,2,denis,0,TENZKI,17,Spiidi,18,AcilioN,62.8,kRYSTAL,61.8,EspiranTo?TENZKI?nexa?nukkye?AcilioN?Spiidi?NaToSaphiX?innocent?kRYSTAL?denis,EspiranTo,31,Imperial,nukkye,85.5,Imperial,nukkye,7,Imperial,NaToSaphiX,15,Sprout,TENZKI,5,Imperial,EspiranTo,1.40,Imperial
64201,Copenhagen Games 2018,2018-03-30 11:45,Overpass,Sprout,Kinguin,Kinguin,13,16,11,2,4,12,17,12,0,1,NaToSaphiX,26,reatz,28,kRYSTAL,7,rallen,8,denis,23,reatz,19,NaToSaphiX,85.5,reatz,98.8,MINISE,13,NaToSaphiX,4,TaZ,3,NaToSaphiX,16,mouz,17,Spiidi,57,MINISE,54.8,NaToSaphiX?innocent?Spiidi?denis?kRYSTAL?reatz?mouz?rallen?TaZ?MINISE,reatz,28,Kinguin,reatz,98.8,Kinguin,rallen,7,Kinguin,NaToSaphiX,17,Sprout,denis,5,Sprout,reatz,1.43,Kinguin
64191,Copenhagen Games 2018,2018-03-30 11:45,Mirage,Sprout,Kinguin,Kinguin,3,16,3,0,12,4,9,10,0,2,denis,15,reatz,21,NaToSaphiX,3,MINISE,5,denis,17,rallen,9,denis,79.2,reatz,114.1,TaZ,11,denis,2,rallen,0,Spiidi,16,reatz,7,kRYSTAL,39.5,TaZ,62.6,denis?NaToSaphiX?innocent?Spiidi?kRYSTAL?reatz?rallen?MINISE?mouz?TaZ,reatz,21,Kinguin,reatz,114.1,Kinguin,mouz,3,Kinguin,NaToSaphiX,5,Sprout,denis,7,Sprout,reatz,1.98,Kinguin
64145,Copenhagen Games 2018 BYOC Qualifier,2018-03-30 03:10,Inferno,Red Reserve,Sprout,Sprout,14,16,11,3,4,12,17,13,1,4,Relaxa,22,denis,31,djL,7,innocent,9,PlesseN,23,denis,20,djL,90.4,denis,106.7,kRYSTAL,13,FREDDyFROG,2,Spiidi,3,Relaxa,18,Spiidi,17,Bååten,60.6,Spiidi,57,Relaxa?djL?FREDDyFROG?PlesseN?Bååten?denis?innocent?NaToSaphiX?Spiidi?kRYSTAL,denis,31,Sprout,denis,106.7,Sprout,innocent,9,Sprout,Relaxa,10,Red Reserve,djL,5,Red Reserve,denis,1.53,Sprout
64144,Copenhagen Games 2018 BYOC Qualifier,2018-03-30 03:10,Cobblestone,Red Reserve,Sprout,Sprout,9,16,3,6,12,4,11,14,3,1,Bååten,18,innocent,22,Bååten,5,NaToSaphiX,8,PlesseN,23,innocent,18,PlesseN,88.4,innocent,94.4,denis,14,Relaxa,1,innocent,3,Relaxa,16,NaToSaphiX,11,Relaxa,35.6,denis,68.4,Bååten?PlesseN?FREDDyFROG?djL?Relaxa?kRYSTAL?Spiidi?NaToSaphiX?innocent?denis,innocent,22,Sprout,innocent,94.4,Sprout,Spiidi,6,Sprout,NaToSaphiX,8,Sprout,Spiidi,4,Sprout,kRYSTAL,1.38,Sprout
64133,Copenhagen Games 2018 BYOC Qualifier,2018-03-30 03:10,Mirage,Red Reserve,Sprout,Red Reserve,16,13,6,10,9,4,12,17,2,1,FREDDyFROG,26,Spiidi,30,Bååten,6,kRYSTAL,11,PlesseN,24,kRYSTAL,22,FREDDyFROG,85.5,Spiidi,94.4,kRYSTAL,12,Relaxa,2,innocent,2,Relaxa,16,NaToSaphiX,16,PlesseN,64.7,denis,48.1,FREDDyFROG?Relaxa?djL?Bååten?PlesseN?Spiidi?NaToSaphiX?kRYSTAL?innocent?denis,Spiidi,30,Sprout,Spiidi,94.4,Sprout,kRYSTAL,9,Sprout,NaToSaphiX,14,Sprout,Spiidi,7,Sprout,Spiidi,1.51,Sprout
64127,Copenhagen Games 2018 BYOC Qualifier,2018-03-29 23:05,Train,Sprout,WASD,Sprout,16,13,9,7,6,7,16,13,2,2,denis,24,ViztA,32,innocent,7,Dodz,7,denis,24,sperr,22,denis,97.6,ViztA,115.3,Gaborik,8,Spiidi,0,bitchiR,3,NaToSaphiX,18,ViztA,20,Spiidi,60.3,Gaborik,36.8,denis?NaToSaphiX?innocent?kRYSTAL?Spiidi?ViztA?bitchiR?Dodz?sperr?Gaborik,ViztA,32,WASD,ViztA,115.3,WASD,Dodz,7,WASD,NaToSaphiX,14,Sprout,NaToSaphiX,7,Sprout,ViztA,1.64,WASD
64042,Copenhagen Games 2018 BYOC Qualifier,2018-03-29 10:45,Train,Sprout,Ignite,Sprout,16,11,10,6,5,6,15,12,0,2,NaToSaphiX,25,funtz,19,Spiidi,12,zeq,6,denis,19,Lucky,24,innocent,101.9,Nodios,78.9,Lucky,10,NaToSaphiX,2,wezx,2,NaToSaphiX,9,funtz,19,denis,68.2,wezx,41.6,innocent?NaToSaphiX?Spiidi?kRYSTAL?denis?funtz?Nodios?zeq?wezx?Lucky,NaToSaphiX,25,Sprout,innocent,101.9,Sprout,Spiidi,10,Sprout,NaToSaphiX,19,Sprout,innocent,5,Sprout,innocent,1.53,Sprout
64039,Copenhagen Games 2018 BYOC Qualifier,2018-03-29 10:45,Inferno,Sprout,Ignite,Sprout,22,20,4,11,11,4,27,15,5,3,innocent,31,funtz,32,denis,12,funtz,10,denis,30,Lucky,33,innocent,81.2,funtz,79,wezx,20,NaToSaphiX,4,wezx,6,Spiidi,25,funtz,23,NaToSaphiX,58.9,wezx,59.2,kRYSTAL?innocent?Spiidi?NaToSaphiX?denis?funtz?zeq?Nodios?Lucky?wezx,funtz,32,Ignite,innocent,81.2,Sprout,Lucky,9,Ignite,NaToSaphiX,17,Sprout,kRYSTAL,9,Sprout,kRYSTAL,1.25,Sprout
63937,Copenhagen Games 2018 BYOC Qualifier,2018-03-29 06:30,Train,Sprout,p0pdrenge,Sprout,16,6,10,6,5,1,12,10,0,2,NaToSaphiX,29,Ch0zen,18,kRYSTAL,8,Ch0zen,2,kRYSTAL,15,Altekz,21,denis,128.9,Ch0zen,86.9,Altekz,7,NaToSaphiX,4,zev0x,0,NaToSaphiX,7,b0bba,17,Spiidi,56,Altekz,40.8,NaToSaphiX?denis?innocent?kRYSTAL?Spiidi?Ch0zen?b0bba?zev0x?Altekz?msk,NaToSaphiX,29,Sprout,denis,128.9,Sprout,kRYSTAL,7,Sprout,NaToSaphiX,16,Sprout,denis,6,Sprout,NaToSaphiX,2.03,Sprout
